"availability","brandGroupCode","brandImpl","colors","currency","discountPercentage","displayReference","familyName","id","imageUrl","kind","locale","name","oldPrice","position","price","productColor","reference","section","sectionName","subfamilyName","type"
"in_stock","zara","zara","1","USD","40","5063/868","T-SHIRT","470103286","https://static.zara.net/assets/public/b93c/136f/c60e49cab923/042a3c708cfd/05063868712-p/05063868712-p.jpg?ts=1757349437322&w={width}","Wear","en_US","CHENILLE ROMANTIC JACKET","4990","180","29.94","Ecru","C05063868712000-I2025","1","WOMAN","C. FANTASY T-SHIRT","Product"
"in_stock","zara","zara","1","USD","30","3920/284","CARDIGAN","460430384","https://static.zara.net/assets/public/5b4a/d5f3/d60340b491c7/83e91efc0cc1/03920284620-e1/03920284620-e1.jpg?ts=1751900151899&w={width}","Wear","en_US","KNITTED POLO JACKET","4990","181","34.93","Pink","C03920284620000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","2","USD","40","5968/300","SWEATSHIRT","465578262","https://static.zara.net/assets/public/2341/c58d/3f364b779336/a2da20527eda/05968300700-p/05968300700-p.jpg?ts=1758707004245&w={width}","Wear","en_US","TEXT VELVET JACKET","4990","182","29.94","Brown","C05968300700000-I2025","1","WOMAN","C. FANTASY SWEATSHIRT","Product"
"in_stock","zara","zara","1","USD","30","8372/234","BLAZER","452732570","https://static.zara.net/assets/public/15e7/c5d2/9d2548c387f7/0ff58ecea4e3/08372234711-p/08372234711-p.jpg?ts=1750407153145&w={width}","Wear","en_US","TURN-UP SLEEVE JACKET","5990","183","41.93","Sand","C08372234711015-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","58","3433/007","CARDIGAN","462432289","https://static.zara.net/assets/public/bb41/e82c/96634ebdb1ae/18b03ec14200/03433007080-p/03433007080-p.jpg?ts=1750863293206&w={width}","Wear","en_US","STRIPED KNIT SHORT SLEEVE JACKET","3990","184","16.75","Ecru / Blue","C03433007080070-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","4174/726","CARDIGAN","479595662","https://static.zara.net/assets/public/7714/3f64/10894753a95f/6b74ec983168/04174726700-p/04174726700-p.jpg?ts=1764083830199&w={width}","Wear","en_US","WASHED EFFECT FLEECE JACKET","7990","185","55.93","Brown","C04174726700000-I2025","1","WOMAN","C. COAT","Product"
"low_on_stock","zara","zara","2","USD","30","5755/116","CARDIGAN","460459804","https://static.zara.net/assets/public/c60b/c56b/dd3448d6a5a4/011db25ed144/05755116701-p/05755116701-p.jpg?ts=1760463649932&w={width}","Wear","en_US","100% WOOL RUFFLED LIMITED EDITION JACKET","9990","186","69.93","Brick","C05755116701000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","2","USD","40","5968/300","SWEATSHIRT","465578262","https://static.zara.net/assets/public/0b89/0f09/835146d4a501/80cf89bc9884/05968300620-p/05968300620-p.jpg?ts=1758707000795&w={width}","Wear","en_US","TEXT VELVET JACKET","4990","187","29.94","Pink","C05968300620000-I2025","1","WOMAN","C. FANTASY SWEATSHIRT","Product"
"in_stock","zara","zara","1","USD","30","4174/725","CARDIGAN","479595673","https://static.zara.net/assets/public/584d/f399/f1884727b4db/6f23cfada424/04174725681-p/04174725681-p.jpg?ts=1764083824387&w={width}","Wear","en_US","WASHED FLEECE JACKET","7990","188","55.93","Burgundy","C04174725681000-I2025","1","WOMAN","C. COAT","Product"
"in_stock","zara","zara","1","USD","30","5063/602","CARDIGAN","454358724","https://static.zara.net/assets/public/1480/c37b/035e4783aedf/f3870f39c5be/05063602303-p/05063602303-p.jpg?ts=1752144306777&w={width}","Wear","en_US","METALLIC THREAD MESH JACKET","5990","189","41.93","Golden","C05063602303000-I2025","1","WOMAN","CHAQUETA/SUD","Product"
"low_on_stock","zara","zara","1","USD","30","8146/114","CARDIGAN","474535844","https://static.zara.net/assets/public/7a93/25ac/d4034e119354/7aa327f55434/08146114064-p/08146114064-p.jpg?ts=1762361014736&w={width}","Wear","en_US","CARDIGAN WITH PUFF SLEEVES","4990","190","34.93","Black / White","C08146114064000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","4192/150","CARDIGAN","470173779","https://static.zara.net/assets/public/6929/e216/a8a041c3a5c4/94731fa65f6f/04192150505-p/04192150505-p.jpg?ts=1760700365267&w={width}","Wear","en_US","CARDIGAN WITH BELT","7990","191","55.93","Khaki","C04192150505000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","2","USD","30","4192/041","CARDIGAN","462206760","https://static.zara.net/assets/public/2405/7c37/6b154867bac7/4a69009be63b/04192041620-p/04192041620-p.jpg?ts=1751272957842&w={width}","Wear","en_US","RUFFLED KNIT CARDIGAN","5990","192","41.93","Pink","C04192041620070-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","2","USD","30","6427/109","CARDIGAN","462111913","https://static.zara.net/assets/public/0b5e/64d3/e7ab48fdacb6/1291c279e09b/06427109800-p/06427109800-p.jpg?ts=1762360356590&w={width}","Wear","en_US","FRINGED KNIT CARDIGAN","5990","193","41.93","Black","C06427109800000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","3581/005","CARDIGAN","463486696","https://static.zara.net/assets/public/52e0/f849/99654e5dac4b/d2c3f5b45874/03581005803-p/03581005803-p.jpg?ts=1758723799504&w={width}","Wear","en_US","COMBINATION KNIT JACKET","4990","194","34.93","Gray marl","C03581005803015-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","3","USD","30","5755/129","CARDIGAN","456203631","https://static.zara.net/assets/public/cfa8/1f37/fff84e42a444/314cc3f3074a/05755129534-p/05755129534-p.jpg?ts=1756224480992&w={width}","Wear","en_US","BASIC KNIT BUTTON CARDIGAN","4990","195","34.93","Light pistachio","C05755129534000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","3920/250","CARDIGAN","458784802","https://static.zara.net/assets/public/c9e4/49e8/31124b198be0/f7b9033bfcc6/03920250711-p/03920250711-p.jpg?ts=1751983311278&w={width}","Wear","en_US","LINEN CARDIGAN","5990","196","41.93","Sand","C03920250711000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","2893/186","CARDIGAN","481406201","https://static.zara.net/assets/public/8557/c498/6be14fb0ba2e/9bc76d9fbedc/02893186802-p/02893186802-p.jpg?ts=1763556056155&w={width}","Wear","en_US","PLAID CARDIGAN WITH BELT","8990","197","62.93","Gray","C02893186802000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","2","USD","30","4192/041","CARDIGAN","462206760","https://static.zara.net/assets/public/6cb4/6fae/76b74b1e9b75/fc36bf34336d/04192041712-p/04192041712-p.jpg?ts=1751272960801&w={width}","Wear","en_US","RUFFLED KNIT CARDIGAN","5990","198","41.93","Ecru","C04192041712070-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","2756/106","COAT","469429158","https://static.zara.net/assets/public/8c51/84c1/372e430cb758/a25b08234ed0/02756106700-000-p/02756106700-000-p.jpg?ts=1762972192893&w={width}","Wear","en_US","METALLIC THREAD CARDIGAN","11900","199","83.30","Brown","C02756106700000-I2025","1","WOMAN","KNIT COAT","Product"
"in_stock","zara","zara","1","USD","30","5755/144","CARDIGAN","474910185","https://static.zara.net/assets/public/14e1/5e8f/46e047f0b9c0/14f1a2370bff/05755144330-p/05755144330-p.jpg?ts=1761147660492&w={width}","Wear","en_US","CROPPED JACQUARD KNIT CARDIGAN","4990","200","34.93","Multicolored","C05755144330000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","2756/122","CARDIGAN","466695410","https://static.zara.net/assets/public/c028/9271/90b640a8a89a/b7e861e988ca/02756122507-p/02756122507-p.jpg?ts=1759331597165&w={width}","Wear","en_US","ARGYLE KNIT CARDIGAN WITH BELT","5990","201","41.93","Dark khaki","C02756122507001-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","2893/026","CARDIGAN","462501092","https://static.zara.net/assets/public/1668/3b58/b0684cae9efe/e82fe29bd11b/02893026718-017-a1/02893026718-017-a1.jpg?ts=1753799216924&w={width}","Wear","en_US","RUSTIC KNIT JACKET","5990","202","41.93","SAND/BROWN","C02893026718017-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","4192/145","CARDIGAN","462054576","https://static.zara.net/assets/public/80ac/efbc/be79494baafc/71a94ef67e50/04192145087-p/04192145087-p.jpg?ts=1756993965526&w={width}","Wear","en_US","PLAID KNIT CARDIGAN","5990","203","41.93","Brown / Ecru","C04192145087000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","3920/882","CARDIGAN","477644107","https://static.zara.net/assets/public/a28c/3890/7c8e4c8cb2f2/eabe63a0e43e/03920882700-p/03920882700-p.jpg?ts=1764689839588&w={width}","Wear","en_US","FLORAL TEXTURED CARDIGAN","9990","204","69.93","Brown","C03920882700000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","40","3364/512","BLAZER","463536962","https://static.zara.net/assets/public/d2c0/1144/47b94c8a829f/d9e3a7a5d535/T1299551002-p/T1299551002-p.jpg?ts=1746703956051&w={width}","Wear","en_US","SATIN EFFECT SUIT JACKET 50TH ANNIVERSARY","19900","205","119.40","Black","C03364512800000-I2025","1","WOMAN","CAP. JACKET/BLASIER","Product"
"in_stock","zara","zara","1","USD","30","0014/105","CARDIGAN","464748453","https://static.zara.net/assets/public/ac2e/9122/a40c4686b989/d1b4944675b7/00014105700-p/00014105700-p.jpg?ts=1755605484566&w={width}","Wear","en_US","POINTELLE KNIT ROMANTIC JACKET","5990","206","41.93","Brown","C00014105700000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","9598/257","CARDIGAN","482779199","https://static.zara.net/assets/public/94dd/60a5/c6464e85ad97/4c8db423fcb6/09598257706-p/09598257706-p.jpg?ts=1760697200949&w={width}","Wear","en_US","LONG SLEEVE WOOL BLEND CARDIGAN","4990","207","34.93","Mink","C09598257706000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","5755/104","CARDIGAN","455976071","https://static.zara.net/assets/public/060f/95f6/700d4921bc58/528750eac33f/09929675800-015-p/09929675800-015-p.jpg?ts=1764074884212&w={width}","Wear","en_US","OVERSIZED WOOL BLEND JACKET","12900","208","90.30","Dark camel","C05755104751000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","0797/103","CARDIGAN","477893087","https://static.zara.net/assets/public/15ed/8a5f/9bb14597a8ef/a5855c277032/00797103712-p/00797103712-p.jpg?ts=1763718484491&w={width}","Wear","en_US","100% WOOL V-NECK JACKET","14900","209","104.30","Ecru","C00797103712000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","5536/190","TOPS AND OTHERS","464902972","https://static.zara.net/assets/public/9c5d/1650/379e455fa02c/0c2bfcec5029/05536190401-p/05536190401-p.jpg?ts=1754488418181&w={width}","Wear","en_US","SHORT-SLEEVE KNIT JACKET WITH COMBINATION LAPEL","4990","210","34.93","Navy blue","C05536190401000-I2025","1","WOMAN","KNIT TOPS","Product"
"in_stock","zara","zara","1","USD","30","2893/144","CARDIGAN","462537724","https://static.zara.net/assets/public/33d5/ea05/936f483d93ec/2ab397aca82b/02893144802-p/02893144802-p.jpg?ts=1761569143397&w={width}","Wear","en_US","SHORT SLEEVE 100% WOOL POLO JACKET","11900","211","83.30","Gray","C02893144802000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","2142/202","CARDIGAN","479590996","https://static.zara.net/assets/public/ec5f/0ef9/f3644c46baea/71479cad75be/02142202081-015-p/02142202081-015-p.jpg?ts=1765366428521&w={width}","Wear","en_US","COMBINED WOOL JACKET","11900","212","83.30","Sand / Marl","C02142202081000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","2","USD","30","3920/260","CARDIGAN","455251814","https://static.zara.net/assets/public/1595/68be/7a424a978740/c89e3350d419/03920260306-p/03920260306-p.jpg?ts=1750674511956&w={width}","Wear","en_US","COLLAR POLO CARDIGAN","4990","213","34.93","Light yellow","C03920260306070-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"low_on_stock","zara","zara","1","USD","30","5536/205","CARDIGAN","452706236","https://static.zara.net/assets/public/5db8/a4b2/21dd4364a4df/1aa554f0878f/05536205742-p/05536205742-p.jpg?ts=1762517485530&w={width}","Wear","en_US","CARDIGAN WITH METALLIC BUTTONS","4990","214","34.93","Dark mink","C05536205742018-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","2893/142","CARDIGAN","462537735","https://static.zara.net/assets/public/cac9/002f/817a4f3a8947/f6c85106d41f/02893142737-p/02893142737-p.jpg?ts=1761569142578&w={width}","Wear","en_US","100% WOOL HIGH COLLAR JACKET","12900","215","90.30","Brown / Taupe","C02893142737000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","2756/150","CARDIGAN","471889353","https://static.zara.net/assets/public/9abe/a83e/c77243f2bd5b/58029c806f41/02756150080-p/02756150080-p.jpg?ts=1761671483386&w={width}","Wear","en_US","STRIPED CARDIGAN","4990","216","34.93","Ecru / Blue","C02756150080015-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","2893/109","CARDIGAN","452724824","https://static.zara.net/assets/public/216b/b477/c8ca4e568eaa/35833a1f0903/02893109401-p/02893109401-p.jpg?ts=1755504374529&w={width}","Wear","en_US","100% EXTRA-FINE WOOL SHORT SLEEVE JACKET","5990","217","41.93","Navy blue","C02893109401015-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","6771/121","CARDIGAN","463280742","https://static.zara.net/assets/public/3089/a06a/8a044d51872b/36bce0699a7f/06771121064-a2/06771121064-a2.jpg?ts=1752823879761&w={width}","Wear","en_US","POINTELLE KNIT SHORT SLEEVE CARDIGAN","4590","218","32.13","Black / White","C06771121064000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","2","USD","30","3920/260","CARDIGAN","455251814","https://static.zara.net/assets/public/3912/59aa/33d74ca89a4e/1c70c141c107/03920260330-p/03920260330-p.jpg?ts=1752683373292&w={width}","Wear","en_US","COLLAR POLO CARDIGAN","4990","219","34.93","Multicolored","C03920260330000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","3920/883","CARDIGAN","477644157","https://static.zara.net/assets/public/6a87/1079/75d2431db187/c1ec36a85d1a/03920883681-p/03920883681-p.jpg?ts=1764689837945&w={width}","Wear","en_US","FLORAL TEXTURED CARDIGAN","9990","220","69.93","Burgundy","C03920883681000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","1509/110","CARDIGAN","461431199","https://static.zara.net/assets/public/18d0/57af/04b943c9a8ff/c32acb324787/01509110814-p/01509110814-p.jpg?ts=1759230161312&w={width}","Wear","en_US","STRIPED CARDIGAN","5990","221","41.93","Gray / Beige","C01509110814015-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","3920/977","CARDIGAN","491160071","https://static.zara.net/assets/public/a108/dc0a/10ff4577a361/4aaf44469a79/03920977330-p/03920977330-p.jpg?ts=1764762518824&w={width}","Wear","en_US","HOME ALONE ™ OVERSIZED KNIT JACKET","11900","222","83.30","Multicolored","C03920977330000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","8779/653","CARDIGAN","473236889","https://static.zara.net/assets/public/b439/ebb9/cc9f46588eb1/e210697cec51/08779653803-p/08779653803-p.jpg?ts=1757349437648&w={width}","Wear","en_US","JEWEL NECK CROPPED CARDIGAN","4990","223","34.93","Gray marl","C08779653803000-I2025","1","WOMAN","C. COAT","Product"
"in_stock","zara","zara","1","USD","30","8779/646","CARDIGAN","464722930","https://static.zara.net/assets/public/d004/81b9/6523479a8230/b089be9d11b8/08779646836-p/08779646836-p.jpg?ts=1757426496868&w={width}","Wear","en_US","METALLIC THREAD BUTTON CARDIGAN","4990","224","34.93","Dark silver","C08779646836000-I2025","1","WOMAN","C. COAT","Product"
"in_stock","zara","zara","1","USD","30","1223/626","CARDIGAN","462538802","https://static.zara.net/assets/public/a108/dc0a/10ff4577a361/4aaf44469a79/03920977330-p/03920977330-p.jpg?ts=1764762518824&w={width}","Wear","en_US","100% WOOL POLO JACKET","8990","225","62.93","Yellow","C01223626300015-I2025","1","WOMAN","CHAQUETA/SUD","Product"
"in_stock","zara","zara","1","USD","30","6427/122","CARDIGAN","464971910","https://static.zara.net/assets/public/ebeb/ac6d/1389453e8f5d/232ea26625ac/06427122330-p/06427122330-p.jpg?ts=1757674643350&w={width}","Wear","en_US","ARGYLE KNIT POLO JACKET","5990","226","41.93","Multicolored","C06427122330000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","9598/117","CARDIGAN","452727086","https://static.zara.net/assets/public/52a0/5407/e10b4f57b8bf/f2ec4decb8f1/09598117401-p/09598117401-p.jpg?ts=1758883329444&w={width}","Wear","en_US","OVERSIZED 100% EXTRA SOFT WOOL POLO JACKET","8990","227","62.93","Navy blue","C09598117401000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","30","2893/119","CARDIGAN","453704719","https://static.zara.net/assets/public/09b0/8d1d/ac0644059285/0f2970d71bf6/02893119809-p/02893119809-p.jpg?ts=1759422006562&w={width}","Wear","en_US","100% WOOL BELTED JACKET","8990","228","62.93","Mid-gray","C02893119809000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","58","8133/753","WIND-JACKET","457153761","https://static.zara.net/assets/public/ab9d/5935/66b345f792ec/97ab24f972fe/08133753406-p/08133753406-p.jpg?ts=1753268384142&w={width}","Wear","en_US","LINEN OVERSHIRT","6990","229","29.35","Light blue","C08133753406000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","4365/270","OVERSHIRT","454280191","https://static.zara.net/assets/public/f365/38d6/78104b31968f/ff13e41c9202/04365270406-p/04365270406-p.jpg?ts=1756391753394&w={width}","Wear","en_US","TRF RIPPED DENIM OVERSHIRT","6990","230","41.94","Light blue","C04365270406001-I2025","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","8491/258","COAT","452720045","https://static.zara.net/assets/public/5541/5f3d/9d9044fb9804/611d1b1d041d/08491258505-p/08491258505-p.jpg?ts=1759938715213&w={width}","Wear","en_US","ZW COLLECTION WOOL BLEND CAPE COAT","19900","231","119.40","Khaki","C08491258505001-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","8372/302","WIND-JACKET","466361550","https://static.zara.net/assets/public/d98e/52b1/357840a6a562/8c854f9ca839/08372302505-p/08372302505-p.jpg?ts=1758802011848&w={width}","Wear","en_US","FAUX FUR HOODED SHORT PARKA","11900","232","83.30","Khaki","C08372302505000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","8426/329","BLAZER","463752354","https://static.zara.net/assets/public/3279/451d/a2544e1f9bbb/4b15c4896dde/08426329700-p/08426329700-p.jpg?ts=1754498539295&w={width}","Wear","en_US","BELTED LINEN KIMONO ZW COLLECTION","12900","233","77.40","Brown","C08426329700001-I2025","1","WOMAN","W.BLAZER","Product"
"in_stock","zara","zara","1","USD","30","8073/238","ANORAK","466708028","https://static.zara.net/assets/public/f125/4d40/e10c43b3a89b/f847e4b5aab6/08073238800-p/08073238800-p.jpg?ts=1765465973069&w={width}","Wear","en_US","SHINY EFFECT WATER REPELLENT WINDPROOF ANORAK","9990","234","69.93","Black","C08073238800015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","40","7522/241","WIND-JACKET","452720163","https://static.zara.net/assets/public/39c7/bdc3/98eb4f498d48/5728210ab562/07522242401-p/07522242401-p.jpg?ts=1759330959839&w={width}","Wear","en_US","FAUX FUR COLLAR WOOL COAT ZW COLLECTION","16900","235","101.40","Navy blue","C07522241401015-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","2731/260","WIND-JACKET","464710545","https://static.zara.net/assets/public/2253/c6ac/7a4b474f8f4a/9cb9e1874ac1/02731260685-p/02731260685-p.jpg?ts=1758119550240&w={width}","Wear","en_US","ZW COLLECTION LINEN EMBROIDERED KIMONO","12900","236","77.40","Light burgundy","C02731260685000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","8614/027","BLAZER","472155579","https://static.zara.net/assets/public/8443/2d83/416345659d89/6456d684fe8c/08614027670-p/08614027670-p.jpg?ts=1756394488904&w={width}","Wear","en_US","JACQUARD KIMONO ZW COLLECTION","11900","237","71.40","Russet","C08614027670000-I2025","1","WOMAN","W.BLAZER","Product"
"low_on_stock","zara","zara","1","USD","40","3920/276","TOPS AND OTHERS","457759722","https://static.zara.net/assets/public/2a10/49cb/25bb4db1aeec/c9a4ba9e9b48/03920276700-p/03920276700-p.jpg?ts=1758723799764&w={width}","Wear","en_US","FRINGED LEATHER CAPE","35900","238","215.40","Brown","C03920276700016-I2025","1","WOMAN","Acce Cloth Fold","Product"
"in_stock","zara","zara","2","USD","40","0858/699","TOPS AND OTHERS","465581119","https://static.zara.net/assets/public/f8db/aed1/b5b440fcbb0a/78c0d9bb4479/00858699707-p/00858699707-p.jpg?ts=1754654883201&w={width}","Wear","en_US","ASYMMETRIC FLOWY CAPE","3590","239","21.54","taupe brown","C00858699707000-I2025","1","WOMAN","C. BASIC T-SHIRT","Product"
"in_stock","zara","zara","1","USD","30","3046/283","TRENCH RAINCOAT","461095931","https://static.zara.net/assets/public/33eb/b20f/460945a2ab7a/69ab6e053f8f/03046283800-p/03046283800-p.jpg?ts=1757507632441&w={width}","Wear","en_US","FAUX LEATHER SHORT TRENCH COAT","7990","240","55.93","Black","C03046283800000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","40","0858/699","TOPS AND OTHERS","465581119","https://static.zara.net/assets/public/5851/81f8/fd7a4f33b56c/94d54897ae5e/00858699807-p/00858699807-p.jpg?ts=1754644962509&w={width}","Wear","en_US","ASYMMETRIC FLOWY CAPE","3590","241","21.54","Anthracite grey","C00858699807000-I2025","1","WOMAN","C. BASIC T-SHIRT","Product"
"in_stock","zara","zara","1","USD","30","3581/102","CARDIGAN","473279621","https://static.zara.net/assets/public/bf4b/c08a/77ac49758627/2ae171bab2b1/03581102809-p/03581102809-p.jpg?ts=1764158063338&w={width}","Wear","en_US","DOUBLE KNIT EFFECT CARDIGAN","7990","242","55.93","Mid-gray","C03581102809000-I2025","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","2","USD","30","3046/271","BLAZER","463252618","https://static.zara.net/assets/public/f47d/e1f6/ab0448f39326/efd3e5c5db63/03046271700-p/03046271700-p.jpg?ts=1757590462064&w={width}","Wear","en_US","FAUX SUEDE BLAZER","5990","243","41.93","Brown","C03046271700000-I2025","1","WOMAN","B.BLAZER","Product"
"low_on_stock","zara","zara","1","USD","30","8887/058","SHIRT","484669614","https://static.zara.net/assets/public/2654/55ab/282547cca51c/b75b79752875/08887058405-p/08887058405-p.jpg?ts=1764334027936&w={width}","Wear","en_US","Z1975 FITTED DENIM BODYSUIT","4990","244","34.93","Indigo","C08887058405000-I2025","1","WOMAN","B.SHIRT","Product"
"in_stock","zara","zara","1","USD","40","2804/202","TOPS AND OTHERS","457412757","https://static.zara.net/assets/public/1000/0b11/c7ad4a62b9ef/9c12ebc836b2/02804202700-p/02804202700-p.jpg?ts=1762505404823&w={width}","Wear","en_US","BEADED QUILTED VELVET KIMONO","14900","245","89.40","Brown","C02804202700015-I2025","1","WOMAN","Acce Cloth Fold","Product"
"in_stock","zara","zara","1","USD","30","8073/240","ANORAK","469493621","https://static.zara.net/assets/public/e215/d926/9632488da284/42da8979ebd8/08073240307-000-p/08073240307-000-p.jpg?ts=1761062079881&w={width}","Wear","en_US","FITTED CROPPED WINDPROOF ANORAK","11900","246","83.30","Soft gold","C08073240307015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","5107/290","COAT","468022535","https://static.zara.net/assets/public/8252/b5a9/2b614b20bd7d/1b09a24ec95c/05107290802-p/05107290802-p.jpg?ts=1762170665509&w={width}","Wear","en_US","EMBROIDERED VELVET KIMONO ZW COLLECTION LIMITED EDITION","22900","247","137.40","Gray","C05107290802000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"low_on_stock","zara","zara","1","USD","40","3833/249","ANORAK","469031209","https://static.zara.net/assets/public/779a/5f69/b9bd48caac7b/4d8b06a97fe6/03833249803-p/03833249803-p.jpg?ts=1761585177029&w={width}","Wear","en_US","ZW COLLECTION SHORT PUFFER ANORAK WITH TIES","11900","248","71.40","Gray marl","C03833249803000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","4043/011","SHIRT","452946245","https://static.zara.net/assets/public/d17e/3b9f/50f64bfd94ff/af019b1c7070/04043011746-000-p/04043011746-000-p.jpg?ts=1753095945694&w={width}","Wear","en_US","100% LINEN OVERSHIRT ZW COLLECTION","8990","249","53.94","Light beige","C04043011746000-I2025","1","WOMAN","W.SHIRT","Product"
"in_stock","zara","zara","2","USD","40","5427/871","WIND-JACKET","452701167","https://static.zara.net/assets/public/fc8a/0014/459743798a7a/736da1d07804/05427871700-p/05427871700-p.jpg?ts=1751367207208&w={width}","Wear","en_US","ASYMMETRIC CAPE KIMONO","4990","250","29.94","Brown","C05427871700000-I2025","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","4786/215","TOPS AND OTHERS","455128728","https://static.zara.net/assets/public/dd72/c047/c04c42b8a077/e15ed26aaa67/04786215800-p/04786215800-p.jpg?ts=1758723033501&w={width}","Wear","en_US","FLORAL JACQUARD FRINGE KIMONO","12900","251","77.40","Black","C04786215800000-I2025","1","WOMAN","Acce Cloth Fold","Product"
"in_stock","zara","zara","1","USD","30","8073/241","ANORAK","471092250","https://static.zara.net/assets/public/30c0/0c92/4d31426bb8cc/6129cd8a4f95/08073241505-p/08073241505-p.jpg?ts=1760956145682&w={width}","Wear","en_US","WATER REPELLENT WINDPROOF SHORT PUFFER COAT","14900","252","104.30","Khaki","C08073241505060-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","4813/816","TOPS AND OTHERS","452739029","https://static.zara.net/assets/public/a351/d064/5465460f9370/2f51a4adc17e/05644891737-000-a1/05644891737-000-a1.jpg?ts=1756411877307&w={width}","Wear","en_US","BEADED EMBROIDERED CAPE","4990","253","29.94","Light pink","C04813816644000-I2025","1","WOMAN","C. FANTASY T-SHIRT","Product"
